,time,species,protein,ribo_density,ribo_density_ave,codon,speed,charging_rate,ecol
600,100.0,ATA_charged,149.66666666666666,0.0,3.489333333333333,0.7,4.0,300.0,0.4
601,100.0,ATA_uncharged,600.3333333333334,0.0,3.489333333333333,0.7,4.0,300.0,0.4
602,100.0,TTT_charged,1338.0,0.0,3.489333333333333,0.7,4.0,300.0,0.4
603,100.0,TTT_uncharged,412.0,0.0,3.489333333333333,0.7,4.0,300.0,0.4
604,100.0,__GFP_rbs,20.0,0.0,3.489333333333333,0.7,4.0,300.0,0.4
605,100.0,__cellularProtein_rbs,97.66666666666667,0.0,3.489333333333333,0.7,4.0,300.0,0.4
606,100.0,free ribosome,152.33333333333334,0.0,3.489333333333333,0.7,4.0,300.0,0.4
607,100.0,cellularProtein,30234.666666666668,3.4766666666666666,3.489333333333333,0.7,4.0,300.0,0.4
608,100.0,ATA_charged,71.0,0.0,3.3099999999999996,0.7,8.0,300.0,0.4
609,100.0,ATA_uncharged,679.0,0.0,3.3099999999999996,0.7,8.0,300.0,0.4
610,100.0,TTT_charged,1288.6666666666667,0.0,3.3099999999999996,0.7,8.0,300.0,0.4
611,100.0,TTT_uncharged,461.3333333333333,0.0,3.3099999999999996,0.7,8.0,300.0,0.4
612,100.0,__GFP_rbs,20.0,0.0,3.3099999999999996,0.7,8.0,300.0,0.4
613,100.0,__cellularProtein_rbs,98.33333333333333,0.0,3.3099999999999996,0.7,8.0,300.0,0.4
614,100.0,free ribosome,150.0,0.0,3.3099999999999996,0.7,8.0,300.0,0.4
615,100.0,cellularProtein,33336.0,3.5,3.3099999999999996,0.7,8.0,300.0,0.4
616,100.0,ATA_charged,718.3333333333334,0.0,4.689666666666667,0.7,0.125,1000.0,0.4
617,100.0,ATA_uncharged,31.666666666666668,0.0,4.689666666666667,0.7,0.125,1000.0,0.4
618,100.0,TTT_charged,1723.6666666666667,0.0,4.689666666666667,0.7,0.125,1000.0,0.4
619,100.0,TTT_uncharged,26.333333333333332,0.0,4.689666666666667,0.7,0.125,1000.0,0.4
620,100.0,__GFP_rbs,20.0,0.0,4.689666666666667,0.7,0.125,1000.0,0.4
621,100.0,__cellularProtein_rbs,94.66666666666667,0.0,4.689666666666667,0.7,0.125,1000.0,0.4
622,100.0,free ribosome,40.0,0.0,4.689666666666667,0.7,0.125,1000.0,0.4
623,100.0,cellularProtein,5162.0,4.6000000000000005,4.689666666666667,0.7,0.125,1000.0,0.4
624,100.0,ATA_charged,689.6666666666666,0.0,4.447666666666667,0.7,0.25,1000.0,0.4
625,100.0,ATA_uncharged,60.333333333333336,0.0,4.447666666666667,0.7,0.25,1000.0,0.4
626,100.0,TTT_charged,1710.3333333333333,0.0,4.447666666666667,0.7,0.25,1000.0,0.4
627,100.0,TTT_uncharged,39.666666666666664,0.0,4.447666666666667,0.7,0.25,1000.0,0.4
628,100.0,__GFP_rbs,20.0,0.0,4.447666666666667,0.7,0.25,1000.0,0.4
629,100.0,__cellularProtein_rbs,97.33333333333333,0.0,4.447666666666667,0.7,0.25,1000.0,0.4
630,100.0,free ribosome,54.0,0.0,4.447666666666667,0.7,0.25,1000.0,0.4
631,100.0,cellularProtein,9856.333333333334,4.46,4.447666666666667,0.7,0.25,1000.0,0.4
632,100.0,ATA_charged,642.6666666666666,0.0,4.121333333333333,0.7,0.5,1000.0,0.4
633,100.0,ATA_uncharged,107.33333333333333,0.0,4.121333333333333,0.7,0.5,1000.0,0.4
634,100.0,TTT_charged,1679.3333333333333,0.0,4.121333333333333,0.7,0.5,1000.0,0.4
635,100.0,TTT_uncharged,70.66666666666667,0.0,4.121333333333333,0.7,0.5,1000.0,0.4
636,100.0,__GFP_rbs,20.0,0.0,4.121333333333333,0.7,0.5,1000.0,0.4
637,100.0,__cellularProtein_rbs,95.0,0.0,4.121333333333333,0.7,0.5,1000.0,0.4
638,100.0,free ribosome,87.33333333333333,0.0,4.121333333333333,0.7,0.5,1000.0,0.4
639,100.0,cellularProtein,17306.333333333332,4.126666666666667,4.121333333333333,0.7,0.5,1000.0,0.4
640,100.0,ATA_charged,589.0,0.0,3.5903333333333336,0.7,1.0,1000.0,0.4
641,100.0,ATA_uncharged,161.0,0.0,3.5903333333333336,0.7,1.0,1000.0,0.4
642,100.0,TTT_charged,1644.0,0.0,3.5903333333333336,0.7,1.0,1000.0,0.4
643,100.0,TTT_uncharged,106.0,0.0,3.5903333333333336,0.7,1.0,1000.0,0.4
644,100.0,__GFP_rbs,20.0,0.0,3.5903333333333336,0.7,1.0,1000.0,0.4
645,100.0,__cellularProtein_rbs,98.66666666666667,0.0,3.5903333333333336,0.7,1.0,1000.0,0.4
646,100.0,free ribosome,144.0,0.0,3.5903333333333336,0.7,1.0,1000.0,0.4
647,100.0,cellularProtein,27867.333333333332,3.56,3.5903333333333336,0.7,1.0,1000.0,0.4
648,100.0,ATA_charged,496.3333333333333,0.0,2.9993333333333334,0.7,2.0,1000.0,0.4
649,100.0,ATA_uncharged,253.66666666666666,0.0,2.9993333333333334,0.7,2.0,1000.0,0.4
650,100.0,TTT_charged,1579.0,0.0,2.9993333333333334,0.7,2.0,1000.0,0.4
651,100.0,TTT_uncharged,171.0,0.0,2.9993333333333334,0.7,2.0,1000.0,0.4
652,100.0,__GFP_rbs,20.0,0.0,2.9993333333333334,0.7,2.0,1000.0,0.4
653,100.0,__cellularProtein_rbs,97.66666666666667,0.0,2.9993333333333334,0.7,2.0,1000.0,0.4
654,100.0,free ribosome,201.66666666666666,0.0,2.9993333333333334,0.7,2.0,1000.0,0.4
655,100.0,cellularProtein,40905.333333333336,2.983333333333333,2.9993333333333334,0.7,2.0,1000.0,0.4
656,100.0,ATA_charged,429.6666666666667,0.0,2.3103333333333333,0.7,4.0,1000.0,0.4
657,100.0,ATA_uncharged,320.3333333333333,0.0,2.3103333333333333,0.7,4.0,1000.0,0.4
658,100.0,TTT_charged,1532.0,0.0,2.3103333333333333,0.7,4.0,1000.0,0.4
659,100.0,TTT_uncharged,218.0,0.0,2.3103333333333333,0.7,4.0,1000.0,0.4
660,100.0,__GFP_rbs,20.0,0.0,2.3103333333333333,0.7,4.0,1000.0,0.4
661,100.0,__cellularProtein_rbs,99.0,0.0,2.3103333333333333,0.7,4.0,1000.0,0.4
662,100.0,free ribosome,267.3333333333333,0.0,2.3103333333333333,0.7,4.0,1000.0,0.4
663,100.0,cellularProtein,54575.666666666664,2.3266666666666667,2.3103333333333333,0.7,4.0,1000.0,0.4
664,100.0,ATA_charged,359.0,0.0,1.6869999999999998,0.7,8.0,1000.0,0.4
665,100.0,ATA_uncharged,391.0,0.0,1.6869999999999998,0.7,8.0,1000.0,0.4
666,100.0,TTT_charged,1486.0,0.0,1.6869999999999998,0.7,8.0,1000.0,0.4
667,100.0,TTT_uncharged,264.0,0.0,1.6869999999999998,0.7,8.0,1000.0,0.4
668,100.0,__GFP_rbs,20.0,0.0,1.6869999999999998,0.7,8.0,1000.0,0.4
669,100.0,__cellularProtein_rbs,99.0,0.0,1.6869999999999998,0.7,8.0,1000.0,0.4
670,100.0,free ribosome,342.0,0.0,1.6869999999999998,0.7,8.0,1000.0,0.4
671,100.0,cellularProtein,67464.0,1.58,1.6869999999999998,0.7,8.0,1000.0,0.4
672,100.0,ATA_charged,738.0,0.0,4.687333333333333,0.7,0.125,3000.0,0.4
673,100.0,ATA_uncharged,12.0,0.0,4.687333333333333,0.7,0.125,3000.0,0.4
674,100.0,TTT_charged,1742.0,0.0,4.687333333333333,0.7,0.125,3000.0,0.4
675,100.0,TTT_uncharged,8.0,0.0,4.687333333333333,0.7,0.125,3000.0,0.4
676,100.0,__GFP_rbs,20.0,0.0,4.687333333333333,0.7,0.125,3000.0,0.4
677,100.0,__cellularProtein_rbs,95.66666666666667,0.0,4.687333333333333,0.7,0.125,3000.0,0.4
678,100.0,free ribosome,43.666666666666664,0.0,4.687333333333333,0.7,0.125,3000.0,0.4
679,100.0,cellularProtein,5384.0,4.5633333333333335,4.687333333333333,0.7,0.125,3000.0,0.4
680,100.0,ATA_charged,727.6666666666666,0.0,4.45,0.7,0.25,3000.0,0.4
681,100.0,ATA_uncharged,22.333333333333332,0.0,4.45,0.7,0.25,3000.0,0.4
682,100.0,TTT_charged,1738.3333333333333,0.0,4.45,0.7,0.25,3000.0,0.4
683,100.0,TTT_uncharged,11.666666666666666,0.0,4.45,0.7,0.25,3000.0,0.4
684,100.0,__GFP_rbs,20.0,0.0,4.45,0.7,0.25,3000.0,0.4
685,100.0,__cellularProtein_rbs,97.66666666666667,0.0,4.45,0.7,0.25,3000.0,0.4
686,100.0,free ribosome,50.333333333333336,0.0,4.45,0.7,0.25,3000.0,0.4
687,100.0,cellularProtein,10303.0,4.496666666666666,4.45,0.7,0.25,3000.0,0.4
688,100.0,ATA_charged,717.3333333333334,0.0,4.08,0.7,0.5,3000.0,0.4
689,100.0,ATA_uncharged,32.666666666666664,0.0,4.08,0.7,0.5,3000.0,0.4
690,100.0,TTT_charged,1725.3333333333333,0.0,4.08,0.7,0.5,3000.0,0.4
691,100.0,TTT_uncharged,24.666666666666668,0.0,4.08,0.7,0.5,3000.0,0.4
692,100.0,__GFP_rbs,20.0,0.0,4.08,0.7,0.5,3000.0,0.4
693,100.0,__cellularProtein_rbs,98.66666666666667,0.0,4.08,0.7,0.5,3000.0,0.4
694,100.0,free ribosome,95.66666666666667,0.0,4.08,0.7,0.5,3000.0,0.4
695,100.0,cellularProtein,18570.333333333332,4.043333333333333,4.08,0.7,0.5,3000.0,0.4
696,100.0,ATA_charged,679.3333333333334,0.0,3.497,0.7,1.0,3000.0,0.4
697,100.0,ATA_uncharged,70.66666666666667,0.0,3.497,0.7,1.0,3000.0,0.4
698,100.0,TTT_charged,1705.6666666666667,0.0,3.497,0.7,1.0,3000.0,0.4
699,100.0,TTT_uncharged,44.333333333333336,0.0,3.497,0.7,1.0,3000.0,0.4
700,100.0,__GFP_rbs,20.0,0.0,3.497,0.7,1.0,3000.0,0.4
701,100.0,__cellularProtein_rbs,96.0,0.0,3.497,0.7,1.0,3000.0,0.4
702,100.0,free ribosome,150.0,0.0,3.497,0.7,1.0,3000.0,0.4
703,100.0,cellularProtein,30891.333333333332,3.5,3.497,0.7,1.0,3000.0,0.4
704,100.0,ATA_charged,653.6666666666666,0.0,2.711333333333333,0.7,2.0,3000.0,0.4
705,100.0,ATA_uncharged,96.33333333333333,0.0,2.711333333333333,0.7,2.0,3000.0,0.4
706,100.0,TTT_charged,1683.3333333333333,0.0,2.711333333333333,0.7,2.0,3000.0,0.4
707,100.0,TTT_uncharged,66.66666666666667,0.0,2.711333333333333,0.7,2.0,3000.0,0.4
708,100.0,__GFP_rbs,20.0,0.0,2.711333333333333,0.7,2.0,3000.0,0.4
709,100.0,__cellularProtein_rbs,98.0,0.0,2.711333333333333,0.7,2.0,3000.0,0.4
710,100.0,free ribosome,231.33333333333334,0.0,2.711333333333333,0.7,2.0,3000.0,0.4
711,100.0,cellularProtein,46661.333333333336,2.686666666666667,2.711333333333333,0.7,2.0,3000.0,0.4
712,100.0,ATA_charged,621.3333333333334,0.0,1.9066666666666667,0.7,4.0,3000.0,0.4
713,100.0,ATA_uncharged,128.66666666666666,0.0,1.9066666666666667,0.7,4.0,3000.0,0.4
714,100.0,TTT_charged,1669.0,0.0,1.9066666666666667,0.7,4.0,3000.0,0.4
715,100.0,TTT_uncharged,81.0,0.0,1.9066666666666667,0.7,4.0,3000.0,0.4
716,100.0,__GFP_rbs,20.0,0.0,1.9066666666666667,0.7,4.0,3000.0,0.4
717,100.0,__cellularProtein_rbs,99.0,0.0,1.9066666666666667,0.7,4.0,3000.0,0.4
718,100.0,free ribosome,316.0,0.0,1.9066666666666667,0.7,4.0,3000.0,0.4
719,100.0,cellularProtein,63049.333333333336,1.8399999999999999,1.9066666666666667,0.7,4.0,3000.0,0.4
720,100.0,ATA_charged,588.3333333333334,0.0,1.2123333333333333,0.7,8.0,3000.0,0.4
721,100.0,ATA_uncharged,161.66666666666666,0.0,1.2123333333333333,0.7,8.0,3000.0,0.4
722,100.0,TTT_charged,1651.3333333333333,0.0,1.2123333333333333,0.7,8.0,3000.0,0.4
723,100.0,TTT_uncharged,98.66666666666667,0.0,1.2123333333333333,0.7,8.0,3000.0,0.4
724,100.0,__GFP_rbs,20.0,0.0,1.2123333333333333,0.7,8.0,3000.0,0.4
725,100.0,__cellularProtein_rbs,99.0,0.0,1.2123333333333333,0.7,8.0,3000.0,0.4
726,100.0,free ribosome,378.0,0.0,1.2123333333333333,0.7,8.0,3000.0,0.4
727,100.0,cellularProtein,77509.33333333333,1.22,1.2123333333333333,0.7,8.0,3000.0,0.4
728,100.0,ATA_charged,746.0,0.0,4.691,0.7,0.125,10000.0,0.4
729,100.0,ATA_uncharged,4.0,0.0,4.691,0.7,0.125,10000.0,0.4
730,100.0,TTT_charged,1748.6666666666667,0.0,4.691,0.7,0.125,10000.0,0.4
731,100.0,TTT_uncharged,1.3333333333333333,0.0,4.691,0.7,0.125,10000.0,0.4
732,100.0,__GFP_rbs,20.0,0.0,4.691,0.7,0.125,10000.0,0.4
733,100.0,__cellularProtein_rbs,94.33333333333333,0.0,4.691,0.7,0.125,10000.0,0.4
734,100.0,free ribosome,34.666666666666664,0.0,4.691,0.7,0.125,10000.0,0.4
735,100.0,cellularProtein,5441.0,4.653333333333333,4.691,0.7,0.125,10000.0,0.4
736,100.0,ATA_charged,742.3333333333334,0.0,4.4366666666666665,0.7,0.25,10000.0,0.4
737,100.0,ATA_uncharged,7.666666666666667,0.0,4.4366666666666665,0.7,0.25,10000.0,0.4
738,100.0,TTT_charged,1746.3333333333333,0.0,4.4366666666666665,0.7,0.25,10000.0,0.4
739,100.0,TTT_uncharged,3.6666666666666665,0.0,4.4366666666666665,0.7,0.25,10000.0,0.4
740,100.0,__GFP_rbs,20.0,0.0,4.4366666666666665,0.7,0.25,10000.0,0.4
741,100.0,__cellularProtein_rbs,96.0,0.0,4.4366666666666665,0.7,0.25,10000.0,0.4
742,100.0,free ribosome,52.666666666666664,0.0,4.4366666666666665,0.7,0.25,10000.0,0.4
743,100.0,cellularProtein,10455.333333333334,4.473333333333334,4.4366666666666665,0.7,0.25,10000.0,0.4
744,100.0,ATA_charged,738.6666666666666,0.0,4.019333333333334,0.7,0.5,10000.0,0.4
745,100.0,ATA_uncharged,11.333333333333334,0.0,4.019333333333334,0.7,0.5,10000.0,0.4
746,100.0,TTT_charged,1740.3333333333333,0.0,4.019333333333334,0.7,0.5,10000.0,0.4
747,100.0,TTT_uncharged,9.666666666666666,0.0,4.019333333333334,0.7,0.5,10000.0,0.4
748,100.0,__GFP_rbs,20.0,0.0,4.019333333333334,0.7,0.5,10000.0,0.4
749,100.0,__cellularProtein_rbs,98.0,0.0,4.019333333333334,0.7,0.5,10000.0,0.4
750,100.0,free ribosome,95.33333333333333,0.0,4.019333333333334,0.7,0.5,10000.0,0.4
751,100.0,cellularProtein,19022.666666666668,4.046666666666667,4.019333333333334,0.7,0.5,10000.0,0.4
752,100.0,ATA_charged,729.0,0.0,3.3696666666666673,0.7,1.0,10000.0,0.4
753,100.0,ATA_uncharged,21.0,0.0,3.3696666666666673,0.7,1.0,10000.0,0.4
754,100.0,TTT_charged,1741.0,0.0,3.3696666666666673,0.7,1.0,10000.0,0.4
755,100.0,TTT_uncharged,9.0,0.0,3.3696666666666673,0.7,1.0,10000.0,0.4
756,100.0,__GFP_rbs,20.0,0.0,3.3696666666666673,0.7,1.0,10000.0,0.4
757,100.0,__cellularProtein_rbs,97.33333333333333,0.0,3.3696666666666673,0.7,1.0,10000.0,0.4
758,100.0,free ribosome,156.66666666666666,0.0,3.3696666666666673,0.7,1.0,10000.0,0.4
759,100.0,cellularProtein,31986.0,3.4333333333333336,3.3696666666666673,0.7,1.0,10000.0,0.4
760,100.0,ATA_charged,724.0,0.0,2.6216666666666666,0.7,2.0,10000.0,0.4
761,100.0,ATA_uncharged,26.0,0.0,2.6216666666666666,0.7,2.0,10000.0,0.4
762,100.0,TTT_charged,1735.0,0.0,2.6216666666666666,0.7,2.0,10000.0,0.4
763,100.0,TTT_uncharged,15.0,0.0,2.6216666666666666,0.7,2.0,10000.0,0.4
764,100.0,__GFP_rbs,20.0,0.0,2.6216666666666666,0.7,2.0,10000.0,0.4
765,100.0,__cellularProtein_rbs,97.66666666666667,0.0,2.6216666666666666,0.7,2.0,10000.0,0.4
766,100.0,free ribosome,241.66666666666666,0.0,2.6216666666666666,0.7,2.0,10000.0,0.4
767,100.0,cellularProtein,48579.666666666664,2.5833333333333335,2.6216666666666666,0.7,2.0,10000.0,0.4
768,100.0,ATA_charged,708.3333333333334,0.0,1.7253333333333334,0.7,4.0,10000.0,0.4
769,100.0,ATA_uncharged,41.666666666666664,0.0,1.7253333333333334,0.7,4.0,10000.0,0.4
770,100.0,TTT_charged,1721.6666666666667,0.0,1.7253333333333334,0.7,4.0,10000.0,0.4
771,100.0,TTT_uncharged,28.333333333333332,0.0,1.7253333333333334,0.7,4.0,10000.0,0.4
772,100.0,__GFP_rbs,20.0,0.0,1.7253333333333334,0.7,4.0,10000.0,0.4
773,100.0,__cellularProtein_rbs,98.0,0.0,1.7253333333333334,0.7,4.0,10000.0,0.4
774,100.0,free ribosome,328.0,0.0,1.7253333333333334,0.7,4.0,10000.0,0.4
775,100.0,cellularProtein,65738.33333333333,1.72,1.7253333333333334,0.7,4.0,10000.0,0.4
776,100.0,ATA_charged,698.0,0.0,1.0989999999999998,0.7,8.0,10000.0,0.4
777,100.0,ATA_uncharged,52.0,0.0,1.0989999999999998,0.7,8.0,10000.0,0.4
778,100.0,TTT_charged,1716.0,0.0,1.0989999999999998,0.7,8.0,10000.0,0.4
779,100.0,TTT_uncharged,34.0,0.0,1.0989999999999998,0.7,8.0,10000.0,0.4
780,100.0,__GFP_rbs,20.0,0.0,1.0989999999999998,0.7,8.0,10000.0,0.4
781,100.0,__cellularProtein_rbs,99.66666666666667,0.0,1.0989999999999998,0.7,8.0,10000.0,0.4
782,100.0,free ribosome,388.0,0.0,1.0989999999999998,0.7,8.0,10000.0,0.4
783,100.0,cellularProtein,80110.66666666667,1.1199999999999999,1.0989999999999998,0.7,8.0,10000.0,0.4
784,100.0,ATA_charged,141.0,0.0,4.897,0.7,0.125,10.0,0.6
785,100.0,ATA_uncharged,609.0,0.0,4.897,0.7,0.125,10.0,0.6
786,100.0,TTT_charged,778.0,0.0,4.897,0.7,0.125,10.0,0.6
787,100.0,TTT_uncharged,972.0,0.0,4.897,0.7,0.125,10.0,0.6
788,100.0,__GFP_rbs,20.0,0.0,4.897,0.7,0.125,10.0,0.6
789,100.0,__cellularProtein_rbs,85.0,0.0,4.897,0.7,0.125,10.0,0.6
790,100.0,free ribosome,32.666666666666664,0.0,4.897,0.7,0.125,10.0,0.6
791,100.0,cellularProtein,1395.3333333333333,4.673333333333333,4.897,0.7,0.125,10.0,0.6
792,100.0,ATA_charged,61.333333333333336,0.0,4.877666666666666,0.7,0.25,10.0,0.6
793,100.0,ATA_uncharged,688.6666666666666,0.0,4.877666666666666,0.7,0.25,10.0,0.6
794,100.0,TTT_charged,891.0,0.0,4.877666666666666,0.7,0.25,10.0,0.6
795,100.0,TTT_uncharged,859.0,0.0,4.877666666666666,0.7,0.25,10.0,0.6
796,100.0,__GFP_rbs,20.0,0.0,4.877666666666666,0.7,0.25,10.0,0.6
797,100.0,__cellularProtein_rbs,100.0,0.0,4.877666666666666,0.7,0.25,10.0,0.6
798,100.0,free ribosome,0.0,0.0,4.877666666666666,0.7,0.25,10.0,0.6
799,100.0,cellularProtein,1500.0,5.0,4.877666666666666,0.7,0.25,10.0,0.6
800,100.0,ATA_charged,29.0,0.0,4.898666666666667,0.7,0.5,10.0,0.6
801,100.0,ATA_uncharged,721.0,0.0,4.898666666666667,0.7,0.5,10.0,0.6
802,100.0,TTT_charged,877.0,0.0,4.898666666666667,0.7,0.5,10.0,0.6
803,100.0,TTT_uncharged,873.0,0.0,4.898666666666667,0.7,0.5,10.0,0.6
804,100.0,__GFP_rbs,20.0,0.0,4.898666666666667,0.7,0.5,10.0,0.6
805,100.0,__cellularProtein_rbs,99.66666666666667,0.0,4.898666666666667,0.7,0.5,10.0,0.6
806,100.0,free ribosome,0.3333333333333333,0.0,4.898666666666667,0.7,0.5,10.0,0.6
807,100.0,cellularProtein,1502.0,4.996666666666667,4.898666666666667,0.7,0.5,10.0,0.6
808,100.0,ATA_charged,14.333333333333334,0.0,4.903666666666667,0.7,1.0,10.0,0.6
809,100.0,ATA_uncharged,735.6666666666666,0.0,4.903666666666667,0.7,1.0,10.0,0.6
810,100.0,TTT_charged,636.3333333333334,0.0,4.903666666666667,0.7,1.0,10.0,0.6
811,100.0,TTT_uncharged,1113.6666666666667,0.0,4.903666666666667,0.7,1.0,10.0,0.6
812,100.0,__GFP_rbs,20.0,0.0,4.903666666666667,0.7,1.0,10.0,0.6
813,100.0,__cellularProtein_rbs,99.33333333333333,0.0,4.903666666666667,0.7,1.0,10.0,0.6
814,100.0,free ribosome,2.6666666666666665,0.0,4.903666666666667,0.7,1.0,10.0,0.6
815,100.0,cellularProtein,1508.3333333333333,4.973333333333334,4.903666666666667,0.7,1.0,10.0,0.6
816,100.0,ATA_charged,6.666666666666667,0.0,4.905666666666667,0.7,2.0,10.0,0.6
817,100.0,ATA_uncharged,743.3333333333334,0.0,4.905666666666667,0.7,2.0,10.0,0.6
818,100.0,TTT_charged,636.0,0.0,4.905666666666667,0.7,2.0,10.0,0.6
819,100.0,TTT_uncharged,1114.0,0.0,4.905666666666667,0.7,2.0,10.0,0.6
820,100.0,__GFP_rbs,20.0,0.0,4.905666666666667,0.7,2.0,10.0,0.6
821,100.0,__cellularProtein_rbs,96.33333333333333,0.0,4.905666666666667,0.7,2.0,10.0,0.6
822,100.0,free ribosome,4.0,0.0,4.905666666666667,0.7,2.0,10.0,0.6
823,100.0,cellularProtein,1524.0,4.96,4.905666666666667,0.7,2.0,10.0,0.6
824,100.0,ATA_charged,3.0,0.0,4.890666666666666,0.7,4.0,10.0,0.6
825,100.0,ATA_uncharged,747.0,0.0,4.890666666666666,0.7,4.0,10.0,0.6
826,100.0,TTT_charged,627.6666666666666,0.0,4.890666666666666,0.7,4.0,10.0,0.6
827,100.0,TTT_uncharged,1122.3333333333333,0.0,4.890666666666666,0.7,4.0,10.0,0.6
828,100.0,__GFP_rbs,20.0,0.0,4.890666666666666,0.7,4.0,10.0,0.6
829,100.0,__cellularProtein_rbs,97.33333333333333,0.0,4.890666666666666,0.7,4.0,10.0,0.6
830,100.0,free ribosome,5.333333333333333,0.0,4.890666666666666,0.7,4.0,10.0,0.6
831,100.0,cellularProtein,1527.6666666666667,4.946666666666666,4.890666666666666,0.7,4.0,10.0,0.6
832,100.0,ATA_charged,2.0,0.0,4.912000000000001,0.7,8.0,10.0,0.6
833,100.0,ATA_uncharged,748.0,0.0,4.912000000000001,0.7,8.0,10.0,0.6
834,100.0,TTT_charged,551.6666666666666,0.0,4.912000000000001,0.7,8.0,10.0,0.6
835,100.0,TTT_uncharged,1198.3333333333333,0.0,4.912000000000001,0.7,8.0,10.0,0.6
836,100.0,__GFP_rbs,20.0,0.0,4.912000000000001,0.7,8.0,10.0,0.6
837,100.0,__cellularProtein_rbs,97.0,0.0,4.912000000000001,0.7,8.0,10.0,0.6
838,100.0,free ribosome,3.6666666666666665,0.0,4.912000000000001,0.7,8.0,10.0,0.6
839,100.0,cellularProtein,1534.0,4.963333333333334,4.912000000000001,0.7,8.0,10.0,0.6
840,100.0,ATA_charged,305.3333333333333,0.0,4.851000000000001,0.7,0.125,30.0,0.6
841,100.0,ATA_uncharged,444.6666666666667,0.0,4.851000000000001,0.7,0.125,30.0,0.6
842,100.0,TTT_charged,1146.6666666666667,0.0,4.851000000000001,0.7,0.125,30.0,0.6
843,100.0,TTT_uncharged,603.3333333333334,0.0,4.851000000000001,0.7,0.125,30.0,0.6
844,100.0,__GFP_rbs,20.0,0.0,4.851000000000001,0.7,0.125,30.0,0.6
845,100.0,__cellularProtein_rbs,100.0,0.0,4.851000000000001,0.7,0.125,30.0,0.6
846,100.0,free ribosome,0.6666666666666666,0.0,4.851000000000001,0.7,0.125,30.0,0.6
847,100.0,cellularProtein,3001.0,4.993333333333333,4.851000000000001,0.7,0.125,30.0,0.6
848,100.0,ATA_charged,172.33333333333334,0.0,4.805333333333334,0.7,0.25,30.0,0.6
849,100.0,ATA_uncharged,577.6666666666666,0.0,4.805333333333334,0.7,0.25,30.0,0.6
850,100.0,TTT_charged,948.3333333333334,0.0,4.805333333333334,0.7,0.25,30.0,0.6
851,100.0,TTT_uncharged,801.6666666666666,0.0,4.805333333333334,0.7,0.25,30.0,0.6
852,100.0,__GFP_rbs,20.0,0.0,4.805333333333334,0.7,0.25,30.0,0.6
853,100.0,__cellularProtein_rbs,99.0,0.0,4.805333333333334,0.7,0.25,30.0,0.6
854,100.0,free ribosome,7.333333333333333,0.0,4.805333333333334,0.7,0.25,30.0,0.6
855,100.0,cellularProtein,3997.6666666666665,4.926666666666667,4.805333333333334,0.7,0.25,30.0,0.6
856,100.0,ATA_charged,96.66666666666667,0.0,4.772333333333334,0.7,0.5,30.0,0.6
857,100.0,ATA_uncharged,653.3333333333334,0.0,4.772333333333334,0.7,0.5,30.0,0.6
858,100.0,TTT_charged,785.6666666666666,0.0,4.772333333333334,0.7,0.5,30.0,0.6
859,100.0,TTT_uncharged,964.3333333333334,0.0,4.772333333333334,0.7,0.5,30.0,0.6
860,100.0,__GFP_rbs,20.0,0.0,4.772333333333334,0.7,0.5,30.0,0.6
861,100.0,__cellularProtein_rbs,97.33333333333333,0.0,4.772333333333334,0.7,0.5,30.0,0.6
862,100.0,free ribosome,18.666666666666668,0.0,4.772333333333334,0.7,0.5,30.0,0.6
863,100.0,cellularProtein,4582.333333333333,4.8133333333333335,4.772333333333334,0.7,0.5,30.0,0.6
864,100.0,ATA_charged,49.666666666666664,0.0,4.771333333333333,0.7,1.0,30.0,0.6
865,100.0,ATA_uncharged,700.3333333333334,0.0,4.771333333333333,0.7,1.0,30.0,0.6
866,100.0,TTT_charged,740.3333333333334,0.0,4.771333333333333,0.7,1.0,30.0,0.6
867,100.0,TTT_uncharged,1009.6666666666666,0.0,4.771333333333333,0.7,1.0,30.0,0.6
868,100.0,__GFP_rbs,20.0,0.0,4.771333333333333,0.7,1.0,30.0,0.6
869,100.0,__cellularProtein_rbs,97.0,0.0,4.771333333333333,0.7,1.0,30.0,0.6
870,100.0,free ribosome,18.0,0.0,4.771333333333333,0.7,1.0,30.0,0.6
871,100.0,cellularProtein,5021.0,4.82,4.771333333333333,0.7,1.0,30.0,0.6
872,100.0,ATA_charged,21.666666666666668,0.0,4.716666666666667,0.7,2.0,30.0,0.6
873,100.0,ATA_uncharged,728.3333333333334,0.0,4.716666666666667,0.7,2.0,30.0,0.6
874,100.0,TTT_charged,684.6666666666666,0.0,4.716666666666667,0.7,2.0,30.0,0.6
875,100.0,TTT_uncharged,1065.3333333333333,0.0,4.716666666666667,0.7,2.0,30.0,0.6
876,100.0,__GFP_rbs,20.0,0.0,4.716666666666667,0.7,2.0,30.0,0.6
877,100.0,__cellularProtein_rbs,96.33333333333333,0.0,4.716666666666667,0.7,2.0,30.0,0.6
878,100.0,free ribosome,25.666666666666668,0.0,4.716666666666667,0.7,2.0,30.0,0.6
879,100.0,cellularProtein,5165.666666666667,4.743333333333333,4.716666666666667,0.7,2.0,30.0,0.6
880,100.0,ATA_charged,14.666666666666666,0.0,4.690999999999999,0.7,4.0,30.0,0.6
881,100.0,ATA_uncharged,735.3333333333334,0.0,4.690999999999999,0.7,4.0,30.0,0.6
