,time,species,protein,ribo_density,delta,charging_rate,codon,ecol_comp,rbs_rate
25881,200.0,TTT_charged,1470.0,0.0,-18.0,10.0,0.7,0.27,100000.0
25882,200.0,TTT_uncharged,280.0,0.0,18.0,10.0,0.7,0.27,100000.0
25883,200.0,__cellularProtein_rbs,87.0,0.0,-13.0,10.0,0.7,0.27,100000.0
25884,200.0,free ribosome,21.0,0.0,21.0,10.0,0.7,0.27,100000.0
25885,200.0,cellularProtein,1890.3333333333333,4.79,390.33333333333326,10.0,0.7,0.27,100000.0
25893,200.0,ATA_charged,27.333333333333332,0.0,-0.3333333333333357,50.0,0.7,0.27,100000.0
25894,200.0,ATA_uncharged,722.6666666666666,0.0,0.33333333333325754,50.0,0.7,0.27,100000.0
25895,200.0,TTT_charged,1466.3333333333333,0.0,-16.333333333333485,50.0,0.7,0.27,100000.0
25896,200.0,TTT_uncharged,283.6666666666667,0.0,16.33333333333337,50.0,0.7,0.27,100000.0
25897,200.0,__cellularProtein_rbs,97.66666666666667,0.0,2.6666666666666714,50.0,0.7,0.27,100000.0
25898,200.0,free ribosome,26.333333333333332,0.0,1.0,50.0,0.7,0.27,100000.0
25899,200.0,cellularProtein,9657.333333333334,4.736666666666667,1991.666666666667,50.0,0.7,0.27,100000.0
25907,200.0,ATA_charged,60.0,0.0,10.0,100.0,0.7,0.27,100000.0
25908,200.0,ATA_uncharged,690.0,0.0,-10.0,100.0,0.7,0.27,100000.0
25909,200.0,TTT_charged,1485.3333333333333,0.0,17.666666666666515,100.0,0.7,0.27,100000.0
25910,200.0,TTT_uncharged,264.6666666666667,0.0,-17.66666666666663,100.0,0.7,0.27,100000.0
25911,200.0,__cellularProtein_rbs,96.0,0.0,-1.0,100.0,0.7,0.27,100000.0
25912,200.0,free ribosome,57.0,0.0,13.0,100.0,0.7,0.27,100000.0
25913,200.0,cellularProtein,18888.666666666668,4.43,3830.333333333334,100.0,0.7,0.27,100000.0
25921,200.0,ATA_charged,132.33333333333334,0.0,-6.333333333333314,250.0,0.7,0.27,100000.0
25922,200.0,ATA_uncharged,617.6666666666666,0.0,6.3333333333332575,250.0,0.7,0.27,100000.0
25923,200.0,TTT_charged,1518.6666666666667,0.0,-7.0,250.0,0.7,0.27,100000.0
25924,200.0,TTT_uncharged,231.33333333333334,0.0,7.0,250.0,0.7,0.27,100000.0
25925,200.0,__cellularProtein_rbs,95.33333333333333,0.0,-3.333333333333343,250.0,0.7,0.27,100000.0
25926,200.0,free ribosome,96.0,0.0,-8.333333333333329,250.0,0.7,0.27,100000.0
25927,200.0,cellularProtein,41921.0,4.04,8429.666666666664,250.0,0.7,0.27,100000.0
25935,200.0,ATA_charged,267.3333333333333,0.0,12.999999999999972,500.0,0.7,0.27,100000.0
25936,200.0,ATA_uncharged,482.6666666666667,0.0,-13.0,500.0,0.7,0.27,100000.0
25937,200.0,TTT_charged,1567.0,0.0,4.6666666666667425,500.0,0.7,0.27,100000.0
25938,200.0,TTT_uncharged,183.0,0.0,-4.666666666666657,500.0,0.7,0.27,100000.0
25939,200.0,__cellularProtein_rbs,96.66666666666667,0.0,-2.0,500.0,0.7,0.27,100000.0
25940,200.0,free ribosome,175.66666666666666,0.0,13.0,500.0,0.7,0.27,100000.0
25941,200.0,cellularProtein,66870.66666666667,3.2433333333333336,13418.333333333336,500.0,0.7,0.27,100000.0
25949,200.0,ATA_charged,430.6666666666667,0.0,10.666666666666686,1000.0,0.7,0.27,100000.0
25950,200.0,ATA_uncharged,319.3333333333333,0.0,-10.666666666666686,1000.0,0.7,0.27,100000.0
25951,200.0,TTT_charged,1628.3333333333333,0.0,-8.0,1000.0,0.7,0.27,100000.0
25952,200.0,TTT_uncharged,121.66666666666667,0.0,8.0,1000.0,0.7,0.27,100000.0
25953,200.0,__cellularProtein_rbs,98.0,0.0,-1.0,1000.0,0.7,0.27,100000.0
25954,200.0,free ribosome,221.66666666666666,0.0,4.333333333333314,1000.0,0.7,0.27,100000.0
25955,200.0,cellularProtein,88929.66666666667,2.783333333333333,17823.66666666667,1000.0,0.7,0.27,100000.0
25963,200.0,ATA_charged,659.0,0.0,-20.33333333333337,5000.0,0.7,0.27,100000.0
25964,200.0,ATA_uncharged,91.0,0.0,20.33333333333333,5000.0,0.7,0.27,100000.0
25965,200.0,TTT_charged,1715.3333333333333,0.0,-8.666666666666742,5000.0,0.7,0.27,100000.0
25966,200.0,TTT_uncharged,34.666666666666664,0.0,8.666666666666664,5000.0,0.7,0.27,100000.0
25967,200.0,__cellularProtein_rbs,98.33333333333333,0.0,0.0,5000.0,0.7,0.27,100000.0
25968,200.0,free ribosome,257.0,0.0,-23.0,5000.0,0.7,0.27,100000.0
25969,200.0,cellularProtein,110151.66666666667,2.43,22065.0,5000.0,0.7,0.27,100000.0
25977,200.0,ATA_charged,4.666666666666667,0.0,-3.666666666666667,10.0,0.7,0.59,100000.0
25978,200.0,ATA_uncharged,745.3333333333334,0.0,3.6666666666667425,10.0,0.7,0.59,100000.0
25979,200.0,TTT_charged,725.0,0.0,150.33333333333337,10.0,0.7,0.59,100000.0
25980,200.0,TTT_uncharged,1025.0,0.0,-150.33333333333326,10.0,0.7,0.59,100000.0
25981,200.0,__cellularProtein_rbs,94.66666666666667,0.0,-0.6666666666666572,10.0,0.7,0.59,100000.0
25982,200.0,free ribosome,10.333333333333334,0.0,-2.0,10.0,0.7,0.59,100000.0
25983,200.0,cellularProtein,3471.0,4.896666666666667,886.0,10.0,0.7,0.59,100000.0
25991,200.0,ATA_charged,29.333333333333332,0.0,0.0,50.0,0.7,0.59,100000.0
25992,200.0,ATA_uncharged,720.6666666666666,0.0,0.0,50.0,0.7,0.59,100000.0
25993,200.0,TTT_charged,707.0,0.0,-14.666666666666629,50.0,0.7,0.59,100000.0
25994,200.0,TTT_uncharged,1043.0,0.0,14.666666666666742,50.0,0.7,0.59,100000.0
25995,200.0,__cellularProtein_rbs,96.66666666666667,0.0,0.0,50.0,0.7,0.59,100000.0
25996,200.0,free ribosome,48.333333333333336,0.0,4.666666666666671,50.0,0.7,0.59,100000.0
25997,200.0,cellularProtein,17369.333333333332,4.516666666666667,3523.666666666666,50.0,0.7,0.59,100000.0
26005,200.0,ATA_charged,58.333333333333336,0.0,-7.333333333333336,100.0,0.7,0.59,100000.0
26006,200.0,ATA_uncharged,691.6666666666666,0.0,7.3333333333332575,100.0,0.7,0.59,100000.0
26007,200.0,TTT_charged,767.6666666666666,0.0,1.3333333333332575,100.0,0.7,0.59,100000.0
26008,200.0,TTT_uncharged,982.3333333333334,0.0,-1.3333333333332575,100.0,0.7,0.59,100000.0
26009,200.0,__cellularProtein_rbs,95.33333333333333,0.0,2.0,100.0,0.7,0.59,100000.0
26010,200.0,free ribosome,84.66666666666667,0.0,-1.6666666666666572,100.0,0.7,0.59,100000.0
26011,200.0,cellularProtein,33318.333333333336,4.153333333333333,6702.333333333336,100.0,0.7,0.59,100000.0
26019,200.0,ATA_charged,185.33333333333334,0.0,-2.666666666666657,250.0,0.7,0.59,100000.0
26020,200.0,ATA_uncharged,564.6666666666666,0.0,2.6666666666666288,250.0,0.7,0.59,100000.0
26021,200.0,TTT_charged,895.6666666666666,0.0,-77.33333333333337,250.0,0.7,0.59,100000.0
26022,200.0,TTT_uncharged,854.3333333333334,0.0,77.33333333333337,250.0,0.7,0.59,100000.0
26023,200.0,__cellularProtein_rbs,98.0,0.0,0.6666666666666714,250.0,0.7,0.59,100000.0
26024,200.0,free ribosome,166.0,0.0,-19.0,250.0,0.7,0.59,100000.0
26025,200.0,cellularProtein,68705.66666666667,3.34,13764.000000000007,250.0,0.7,0.59,100000.0
26033,200.0,ATA_charged,347.0,0.0,5.0,500.0,0.7,0.59,100000.0
26034,200.0,ATA_uncharged,403.0,0.0,-5.0,500.0,0.7,0.59,100000.0
26035,200.0,TTT_charged,1188.3333333333333,0.0,6.666666666666515,500.0,0.7,0.59,100000.0
26036,200.0,TTT_uncharged,561.6666666666666,0.0,-6.6666666666667425,500.0,0.7,0.59,100000.0
26037,200.0,__cellularProtein_rbs,97.66666666666667,0.0,-2.0,500.0,0.7,0.59,100000.0
26038,200.0,free ribosome,240.66666666666666,0.0,8.666666666666657,500.0,0.7,0.59,100000.0
26039,200.0,cellularProtein,95633.66666666667,2.5933333333333333,19133.66666666667,500.0,0.7,0.59,100000.0
26047,200.0,ATA_charged,513.6666666666666,0.0,-16.0,1000.0,0.7,0.59,100000.0
26048,200.0,ATA_uncharged,236.33333333333334,0.0,16.0,1000.0,0.7,0.59,100000.0
26049,200.0,TTT_charged,1442.0,0.0,9.666666666666742,1000.0,0.7,0.59,100000.0
26050,200.0,TTT_uncharged,308.0,0.0,-9.666666666666686,1000.0,0.7,0.59,100000.0
26051,200.0,__cellularProtein_rbs,97.66666666666667,0.0,-0.6666666666666572,1000.0,0.7,0.59,100000.0
26052,200.0,free ribosome,282.3333333333333,0.0,3.3333333333333144,1000.0,0.7,0.59,100000.0
26053,200.0,cellularProtein,111708.66666666667,2.1766666666666667,22395.66666666667,1000.0,0.7,0.59,100000.0
26061,200.0,ATA_charged,702.6666666666666,0.0,1.3333333333332575,5000.0,0.7,0.59,100000.0
26062,200.0,ATA_uncharged,47.333333333333336,0.0,-1.3333333333333286,5000.0,0.7,0.59,100000.0
26063,200.0,TTT_charged,1678.3333333333333,0.0,2.0,5000.0,0.7,0.59,100000.0
26064,200.0,TTT_uncharged,71.66666666666667,0.0,-2.0,5000.0,0.7,0.59,100000.0
26065,200.0,__cellularProtein_rbs,98.66666666666667,0.0,0.6666666666666714,5000.0,0.7,0.59,100000.0
26066,200.0,free ribosome,303.0,0.0,2.0,5000.0,0.7,0.59,100000.0
26067,200.0,cellularProtein,124376.33333333333,1.97,24882.0,5000.0,0.7,0.59,100000.0
26075,200.0,ATA_charged,692.6666666666666,0.0,-10.0,10.0,0.7,0.97,100000.0
26076,200.0,ATA_uncharged,57.333333333333336,0.0,10.0,10.0,0.7,0.97,100000.0
26077,200.0,TTT_charged,10.666666666666666,0.0,-3.666666666666668,10.0,0.7,0.97,100000.0
26078,200.0,TTT_uncharged,1739.3333333333333,0.0,3.666666666666515,10.0,0.7,0.97,100000.0
26079,200.0,__cellularProtein_rbs,93.0,0.0,-5.666666666666671,10.0,0.7,0.97,100000.0
26080,200.0,free ribosome,15.0,0.0,10.666666666666668,10.0,0.7,0.97,100000.0
26081,200.0,cellularProtein,3464.0,4.8500000000000005,947.3333333333335,10.0,0.7,0.97,100000.0
26089,200.0,ATA_charged,695.3333333333334,0.0,1.0,50.0,0.7,0.97,100000.0
26090,200.0,ATA_uncharged,54.666666666666664,0.0,-1.0,50.0,0.7,0.97,100000.0
26091,200.0,TTT_charged,54.666666666666664,0.0,-2.6666666666666714,50.0,0.7,0.97,100000.0
26092,200.0,TTT_uncharged,1695.3333333333333,0.0,2.666666666666515,50.0,0.7,0.97,100000.0
26093,200.0,__cellularProtein_rbs,97.66666666666667,0.0,1.0,50.0,0.7,0.97,100000.0
26094,200.0,free ribosome,40.666666666666664,0.0,5.0,50.0,0.7,0.97,100000.0
26095,200.0,cellularProtein,17166.666666666668,4.593333333333334,3482.666666666668,50.0,0.7,0.97,100000.0
26103,200.0,ATA_charged,704.0,0.0,0.6666666666666288,100.0,0.7,0.97,100000.0
26104,200.0,ATA_uncharged,46.0,0.0,-0.6666666666666643,100.0,0.7,0.97,100000.0
26105,200.0,TTT_charged,128.33333333333334,0.0,0.3333333333333428,100.0,0.7,0.97,100000.0
26106,200.0,TTT_uncharged,1621.6666666666667,0.0,-0.33333333333325754,100.0,0.7,0.97,100000.0
26107,200.0,__cellularProtein_rbs,98.0,0.0,0.3333333333333286,100.0,0.7,0.97,100000.0
26108,200.0,free ribosome,85.66666666666667,0.0,0.6666666666666714,100.0,0.7,0.97,100000.0
26109,200.0,cellularProtein,33167.666666666664,4.1433333333333335,6677.666666666664,100.0,0.7,0.97,100000.0
26117,200.0,ATA_charged,710.3333333333334,0.0,-0.6666666666666288,250.0,0.7,0.97,100000.0
26118,200.0,ATA_uncharged,39.666666666666664,0.0,0.6666666666666643,250.0,0.7,0.97,100000.0
26119,200.0,TTT_charged,384.0,0.0,35.666666666666686,250.0,0.7,0.97,100000.0
26120,200.0,TTT_uncharged,1366.0,0.0,-35.66666666666674,250.0,0.7,0.97,100000.0
26121,200.0,__cellularProtein_rbs,98.33333333333333,0.0,0.0,250.0,0.7,0.97,100000.0
26122,200.0,free ribosome,182.66666666666666,0.0,20.666666666666657,250.0,0.7,0.97,100000.0
26123,200.0,cellularProtein,71261.0,3.1733333333333333,14306.666666666664,250.0,0.7,0.97,100000.0
26131,200.0,ATA_charged,712.3333333333334,0.0,-6.0,500.0,0.7,0.97,100000.0
26132,200.0,ATA_uncharged,37.666666666666664,0.0,5.9999999999999964,500.0,0.7,0.97,100000.0
26133,200.0,TTT_charged,702.6666666666666,0.0,-18.33333333333337,500.0,0.7,0.97,100000.0
26134,200.0,TTT_uncharged,1047.3333333333333,0.0,18.333333333333258,500.0,0.7,0.97,100000.0
26135,200.0,__cellularProtein_rbs,99.33333333333333,0.0,1.6666666666666572,500.0,0.7,0.97,100000.0
26136,200.0,free ribosome,254.33333333333334,0.0,-0.3333333333333144,500.0,0.7,0.97,100000.0
26137,200.0,cellularProtein,105121.66666666667,2.456666666666667,21031.66666666667,500.0,0.7,0.97,100000.0
26145,200.0,ATA_charged,721.6666666666666,0.0,-8.0,1000.0,0.7,0.97,100000.0
26146,200.0,ATA_uncharged,28.333333333333332,0.0,8.0,1000.0,0.7,0.97,100000.0
26147,200.0,TTT_charged,1126.0,0.0,33.0,1000.0,0.7,0.97,100000.0
26148,200.0,TTT_uncharged,624.0,0.0,-33.0,1000.0,0.7,0.97,100000.0
26149,200.0,__cellularProtein_rbs,99.66666666666667,0.0,1.0,1000.0,0.7,0.97,100000.0
26150,200.0,free ribosome,305.6666666666667,0.0,10.666666666666686,1000.0,0.7,0.97,100000.0
26151,200.0,cellularProtein,126745.0,1.9433333333333334,25408.66666666667,1000.0,0.7,0.97,100000.0
26159,200.0,ATA_charged,745.6666666666666,0.0,-1.0,5000.0,0.7,0.97,100000.0
26160,200.0,ATA_uncharged,4.333333333333333,0.0,0.9999999999999996,5000.0,0.7,0.97,100000.0
26161,200.0,TTT_charged,1604.6666666666667,0.0,-13.333333333333258,5000.0,0.7,0.97,100000.0
26162,200.0,TTT_uncharged,145.33333333333334,0.0,13.333333333333343,5000.0,0.7,0.97,100000.0
26163,200.0,__cellularProtein_rbs,98.0,0.0,-1.3333333333333286,5000.0,0.7,0.97,100000.0
26164,200.0,free ribosome,338.0,0.0,-1.0,5000.0,0.7,0.97,100000.0
26165,200.0,cellularProtein,142517.0,1.6199999999999999,28606.66666666667,5000.0,0.7,0.97,100000.0
26173,200.0,ATA_charged,45.333333333333336,0.0,-1.0,10.0,0.7,0.72,100000.0
26174,200.0,ATA_uncharged,704.6666666666666,0.0,1.0,10.0,0.7,0.72,100000.0
26175,200.0,TTT_charged,9.666666666666666,0.0,-7.000000000000002,10.0,0.7,0.72,100000.0
26176,200.0,TTT_uncharged,1740.3333333333333,0.0,7.0,10.0,0.7,0.72,100000.0
26177,200.0,__cellularProtein_rbs,98.33333333333333,0.0,0.0,10.0,0.7,0.72,100000.0
26178,200.0,free ribosome,5.666666666666667,0.0,-2.999999999999999,10.0,0.7,0.72,100000.0
26179,200.0,cellularProtein,4549.0,4.943333333333333,981.0,10.0,0.7,0.72,100000.0
26187,200.0,ATA_charged,99.33333333333333,0.0,-7.666666666666671,50.0,0.7,0.72,100000.0
26188,200.0,ATA_uncharged,650.6666666666666,0.0,7.666666666666629,50.0,0.7,0.72,100000.0
26189,200.0,TTT_charged,85.0,0.0,3.6666666666666714,50.0,0.7,0.72,100000.0
26190,200.0,TTT_uncharged,1665.0,0.0,-3.6666666666667425,50.0,0.7,0.72,100000.0
26191,200.0,__cellularProtein_rbs,96.66666666666667,0.0,-0.3333333333333286,50.0,0.7,0.72,100000.0
26192,200.0,free ribosome,55.0,0.0,1.3333333333333357,50.0,0.7,0.72,100000.0
26193,200.0,cellularProtein,22901.666666666668,4.45,4634.333333333336,50.0,0.7,0.72,100000.0
26201,200.0,ATA_charged,145.33333333333334,0.0,-7.0,100.0,0.7,0.72,100000.0
26202,200.0,ATA_uncharged,604.6666666666666,0.0,7.0,100.0,0.7,0.72,100000.0
26203,200.0,TTT_charged,214.66666666666666,0.0,30.0,100.0,0.7,0.72,100000.0
26204,200.0,TTT_uncharged,1535.3333333333333,0.0,-30.0,100.0,0.7,0.72,100000.0
26205,200.0,__cellularProtein_rbs,96.66666666666667,0.0,-2.3333333333333286,100.0,0.7,0.72,100000.0
26206,200.0,free ribosome,100.33333333333333,0.0,-7.333333333333343,100.0,0.7,0.72,100000.0
26207,200.0,cellularProtein,42770.0,3.9966666666666666,8597.666666666664,100.0,0.7,0.72,100000.0
26215,200.0,ATA_charged,302.0,0.0,4.0,250.0,0.7,0.72,100000.0
26216,200.0,ATA_uncharged,448.0,0.0,-4.0,250.0,0.7,0.72,100000.0
26217,200.0,TTT_charged,587.0,0.0,1.0,250.0,0.7,0.72,100000.0
26218,200.0,TTT_uncharged,1163.0,0.0,-1.0,250.0,0.7,0.72,100000.0
26219,200.0,__cellularProtein_rbs,98.0,0.0,-1.3333333333333286,250.0,0.7,0.72,100000.0
26220,200.0,free ribosome,203.0,0.0,-1.6666666666666572,250.0,0.7,0.72,100000.0
26221,200.0,cellularProtein,81249.0,2.97,16278.666666666664,250.0,0.7,0.72,100000.0
26229,200.0,ATA_charged,459.0,0.0,21.0,500.0,0.7,0.72,100000.0
26230,200.0,ATA_uncharged,291.0,0.0,-21.0,500.0,0.7,0.72,100000.0
26231,200.0,TTT_charged,983.6666666666666,0.0,-1.0,500.0,0.7,0.72,100000.0
26232,200.0,TTT_uncharged,766.3333333333334,0.0,1.0,500.0,0.7,0.72,100000.0
26233,200.0,__cellularProtein_rbs,99.66666666666667,0.0,0.3333333333333428,500.0,0.7,0.72,100000.0
26234,200.0,free ribosome,263.6666666666667,0.0,12.000000000000028,500.0,0.7,0.72,100000.0
26235,200.0,cellularProtein,106002.33333333333,2.3633333333333333,21237.0,500.0,0.7,0.72,100000.0
26243,200.0,ATA_charged,582.6666666666666,0.0,-4.6666666666667425,1000.0,0.7,0.72,100000.0
26244,200.0,ATA_uncharged,167.33333333333334,0.0,4.666666666666686,1000.0,0.7,0.72,100000.0
26245,200.0,TTT_charged,1320.6666666666667,0.0,-6.3333333333332575,1000.0,0.7,0.72,100000.0
26246,200.0,TTT_uncharged,429.3333333333333,0.0,6.333333333333314,1000.0,0.7,0.72,100000.0
26247,200.0,__cellularProtein_rbs,99.66666666666667,0.0,0.0,1000.0,0.7,0.72,100000.0
26248,200.0,free ribosome,295.3333333333333,0.0,-6.333333333333371,1000.0,0.7,0.72,100000.0
26249,200.0,cellularProtein,120165.33333333333,2.0466666666666664,24059.666666666657,1000.0,0.7,0.72,100000.0
26257,200.0,ATA_charged,714.3333333333334,0.0,2.0,5000.0,0.7,0.72,100000.0
26258,200.0,ATA_uncharged,35.666666666666664,0.0,-2.0,5000.0,0.7,0.72,100000.0
26259,200.0,TTT_charged,1658.3333333333333,0.0,-3.0,5000.0,0.7,0.72,100000.0
26260,200.0,TTT_uncharged,91.66666666666667,0.0,3.0,5000.0,0.7,0.72,100000.0
26261,200.0,__cellularProtein_rbs,99.0,0.0,0.3333333333333286,5000.0,0.7,0.72,100000.0
26262,200.0,free ribosome,319.3333333333333,0.0,-0.6666666666666856,5000.0,0.7,0.72,100000.0
26263,200.0,cellularProtein,130827.0,1.8066666666666666,26256.33333333333,5000.0,0.7,0.72,100000.0
26271,200.0,ATA_charged,296.3333333333333,0.0,-48.33333333333337,10.0,0.7,0.8,100000.0
26272,200.0,ATA_uncharged,453.6666666666667,0.0,48.33333333333337,10.0,0.7,0.8,100000.0
26273,200.0,TTT_charged,14.0,0.0,2.666666666666666,10.0,0.7,0.8,100000.0
26274,200.0,TTT_uncharged,1736.0,0.0,-2.6666666666667425,10.0,0.7,0.8,100000.0
26275,200.0,__cellularProtein_rbs,98.33333333333333,0.0,7.666666666666657,10.0,0.7,0.8,100000.0
26276,200.0,free ribosome,5.0,0.0,-14.0,10.0,0.7,0.8,100000.0
26277,200.0,cellularProtein,4027.0,4.95,846.6666666666665,10.0,0.7,0.8,100000.0
26285,200.0,ATA_charged,344.6666666666667,0.0,5.666666666666686,50.0,0.7,0.8,100000.0
26286,200.0,ATA_uncharged,405.3333333333333,0.0,-5.666666666666686,50.0,0.7,0.8,100000.0
26287,200.0,TTT_charged,63.333333333333336,0.0,3.0,50.0,0.7,0.8,100000.0
26288,200.0,TTT_uncharged,1686.6666666666667,0.0,-3.0,50.0,0.7,0.8,100000.0
26289,200.0,__cellularProtein_rbs,96.33333333333333,0.0,3.0,50.0,0.7,0.8,100000.0
26290,200.0,free ribosome,48.333333333333336,0.0,-1.6666666666666643,50.0,0.7,0.8,100000.0
26291,200.0,cellularProtein,20813.666666666668,4.516666666666667,4208.0,50.0,0.7,0.8,100000.0
26299,200.0,ATA_charged,346.0,0.0,5.0,100.0,0.7,0.8,100000.0
26300,200.0,ATA_uncharged,404.0,0.0,-5.0,100.0,0.7,0.8,100000.0
26301,200.0,TTT_charged,148.66666666666666,0.0,3.0,100.0,0.7,0.8,100000.0
26302,200.0,TTT_uncharged,1601.3333333333333,0.0,-3.0,100.0,0.7,0.8,100000.0
26303,200.0,__cellularProtein_rbs,96.33333333333333,0.0,-2.0,100.0,0.7,0.8,100000.0
26304,200.0,free ribosome,107.0,0.0,0.3333333333333286,100.0,0.7,0.8,100000.0
26305,200.0,cellularProtein,39832.0,3.9299999999999997,8007.0,100.0,0.7,0.8,100000.0
26313,200.0,ATA_charged,438.0,0.0,2.3333333333333144,250.0,0.7,0.8,100000.0
26314,200.0,ATA_uncharged,312.0,0.0,-2.3333333333333144,250.0,0.7,0.8,100000.0
26315,200.0,TTT_charged,466.3333333333333,0.0,-2.3333333333333712,250.0,0.7,0.8,100000.0
26316,200.0,TTT_uncharged,1283.6666666666667,0.0,2.333333333333485,250.0,0.7,0.8,100000.0
26317,200.0,__cellularProtein_rbs,98.66666666666667,0.0,0.6666666666666714,250.0,0.7,0.8,100000.0
26318,200.0,free ribosome,201.0,0.0,-7.333333333333343,250.0,0.7,0.8,100000.0
26319,200.0,cellularProtein,80674.0,2.9899999999999998,16166.0,250.0,0.7,0.8,100000.0
26327,200.0,ATA_charged,530.6666666666666,0.0,11.333333333333258,500.0,0.7,0.8,100000.0
26328,200.0,ATA_uncharged,219.33333333333334,0.0,-11.333333333333314,500.0,0.7,0.8,100000.0
26329,200.0,TTT_charged,936.3333333333334,0.0,54.33333333333337,500.0,0.7,0.8,100000.0
26330,200.0,TTT_uncharged,813.6666666666666,0.0,-54.33333333333337,500.0,0.7,0.8,100000.0
26331,200.0,__cellularProtein_rbs,98.66666666666667,0.0,1.6666666666666714,500.0,0.7,0.8,100000.0
26332,200.0,free ribosome,282.0,0.0,14.0,500.0,0.7,0.8,100000.0
26333,200.0,cellularProtein,108662.66666666667,2.1799999999999997,21752.0,500.0,0.7,0.8,100000.0
26341,200.0,ATA_charged,617.0,0.0,-19.66666666666663,1000.0,0.7,0.8,100000.0
26342,200.0,ATA_uncharged,133.0,0.0,19.66666666666667,1000.0,0.7,0.8,100000.0
26343,200.0,TTT_charged,1275.0,0.0,-7.0,1000.0,0.7,0.8,100000.0
26344,200.0,TTT_uncharged,475.0,0.0,7.0,1000.0,0.7,0.8,100000.0
26345,200.0,__cellularProtein_rbs,99.33333333333333,0.0,0.0,1000.0,0.7,0.8,100000.0
26346,200.0,free ribosome,301.6666666666667,0.0,-12.666666666666629,1000.0,0.7,0.8,100000.0
26347,200.0,cellularProtein,123631.33333333333,1.9833333333333334,24775.0,1000.0,0.7,0.8,100000.0
26355,200.0,ATA_charged,723.3333333333334,0.0,0.0,5000.0,0.7,0.8,100000.0
26356,200.0,ATA_uncharged,26.666666666666668,0.0,0.0,5000.0,0.7,0.8,100000.0
26357,200.0,TTT_charged,1631.0,0.0,-21.333333333333258,5000.0,0.7,0.8,100000.0
26358,200.0,TTT_uncharged,119.0,0.0,21.33333333333333,5000.0,0.7,0.8,100000.0
26359,200.0,__cellularProtein_rbs,99.0,0.0,0.0,5000.0,0.7,0.8,100000.0
26360,200.0,free ribosome,318.0,0.0,-14.666666666666686,5000.0,0.7,0.8,100000.0
26361,200.0,cellularProtein,134762.0,1.82,27037.0,5000.0,0.7,0.8,100000.0
26369,200.0,ATA_charged,5.666666666666667,0.0,1.333333333333334,10.0,0.7,0.23,100000.0
26370,200.0,ATA_uncharged,744.3333333333334,0.0,-1.3333333333332575,10.0,0.7,0.23,100000.0
26371,200.0,TTT_charged,1514.0,0.0,-5.3333333333332575,10.0,0.7,0.23,100000.0
26372,200.0,TTT_uncharged,236.0,0.0,5.333333333333343,10.0,0.7,0.23,100000.0
26373,200.0,__cellularProtein_rbs,94.33333333333333,0.0,8.666666666666657,10.0,0.7,0.23,100000.0
26374,200.0,free ribosome,11.0,0.0,-7.666666666666668,10.0,0.7,0.23,100000.0
26375,200.0,cellularProtein,1566.3333333333333,4.89,126.33333333333326,10.0,0.7,0.23,100000.0
26383,200.0,ATA_charged,26.0,0.0,2.333333333333332,50.0,0.7,0.23,100000.0
26384,200.0,ATA_uncharged,724.0,0.0,-2.3333333333333712,50.0,0.7,0.23,100000.0
26385,200.0,TTT_charged,1540.6666666666667,0.0,11.666666666666742,50.0,0.7,0.23,100000.0
26386,200.0,TTT_uncharged,209.33333333333334,0.0,-11.666666666666657,50.0,0.7,0.23,100000.0
26387,200.0,__cellularProtein_rbs,96.66666666666667,0.0,1.6666666666666714,50.0,0.7,0.23,100000.0
26388,200.0,free ribosome,18.666666666666668,0.0,-17.999999999999996,50.0,0.7,0.23,100000.0
26389,200.0,cellularProtein,9138.333333333334,4.8133333333333335,1855.000000000001,50.0,0.7,0.23,100000.0
26397,200.0,ATA_charged,57.333333333333336,0.0,10.333333333333336,100.0,0.7,0.23,100000.0
26398,200.0,ATA_uncharged,692.6666666666666,0.0,-10.333333333333371,100.0,0.7,0.23,100000.0
26399,200.0,TTT_charged,1531.6666666666667,0.0,-17.333333333333258,100.0,0.7,0.23,100000.0
26400,200.0,TTT_uncharged,218.33333333333334,0.0,17.333333333333343,100.0,0.7,0.23,100000.0
26401,200.0,__cellularProtein_rbs,94.0,0.0,-2.0,100.0,0.7,0.23,100000.0
26402,200.0,free ribosome,46.333333333333336,0.0,-1.3333333333333286,100.0,0.7,0.23,100000.0
26403,200.0,cellularProtein,17901.0,4.536666666666666,3628.0,100.0,0.7,0.23,100000.0
26411,200.0,ATA_charged,135.0,0.0,6.0,250.0,0.7,0.23,100000.0
26412,200.0,ATA_uncharged,615.0,0.0,-6.0,250.0,0.7,0.23,100000.0
26413,200.0,TTT_charged,1567.6666666666667,0.0,11.666666666666742,250.0,0.7,0.23,100000.0
26414,200.0,TTT_uncharged,182.33333333333334,0.0,-11.666666666666657,250.0,0.7,0.23,100000.0
26415,200.0,__cellularProtein_rbs,95.66666666666667,0.0,-0.6666666666666572,250.0,0.7,0.23,100000.0
26416,200.0,free ribosome,101.0,0.0,2.3333333333333286,250.0,0.7,0.23,100000.0
26417,200.0,cellularProtein,39869.666666666664,3.9899999999999998,8023.333333333332,250.0,0.7,0.23,100000.0
26425,200.0,ATA_charged,261.6666666666667,0.0,-5.0,500.0,0.7,0.23,100000.0
26426,200.0,ATA_uncharged,488.3333333333333,0.0,5.0,500.0,0.7,0.23,100000.0
26427,200.0,TTT_charged,1589.6666666666667,0.0,-10.333333333333258,500.0,0.7,0.23,100000.0
